accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
793,1,4.51,creditcard,501.0,0
2000,1,4.89,storecredit,404.0,0
492,1,4.89,storecredit,492.0,0
1816,1,3.48,creditcard,981.0,0
2000,1,3.58,creditcard,227.0,0
996,1,5.04,creditcard,0.0,0
53,1,4.89,paypal,53.0,0
268,1,4.96,creditcard,0.0,0
47,6,4.9,creditcard,46.0,0
2000,3,4.52,storecredit,197.0,0
14,1,4.52,creditcard,14.0,0
519,1,5.04,creditcard,0.0,0
25,1,4.92,paypal,0.0,0
569,1,5.04,creditcard,0.0,0
111,1,4.75,creditcard,111.0,0
655,1,4.46,creditcard,404.0,0
1609,1,4.84,paypal,0.0,0
2000,1,4.92,creditcard,23.0,0
438,1,5.02,creditcard,0.0,0
191,1,4.88,storecredit,0.0,0
2000,1,4.75,creditcard,332.0,0
24,1,4.96,paypal,0.0,0
16,2,4.88,creditcard,0.0,0
624,1,4.51,creditcard,0.0,0
1701,1,4.51,creditcard,0.0,0
216,1,4.75,paypal,0.0,0
888,1,4.92,creditcard,296.0,0
194,1,4.06,paypal,3.0,0
279,1,4.06,creditcard,0.0,0
13,1,4.89,creditcard,0.0,0
50,1,4.06,paypal,0.0,0
2000,1,4.92,creditcard,48.0,0
810,1,4.89,paypal,0.0,0
2,1,3.58,creditcard,0.0,0
104,1,4.52,paypal,0.0,0
1597,1,4.51,creditcard,0.0,0
1097,1,4.92,creditcard,0.0,0
2,1,5.03,creditcard,1.0,0
2000,1,4.92,paypal,3.0,0
1025,1,4.75,creditcard,849.0,0
942,1,4.97,creditcard,1.0,0
415,1,4.88,creditcard,274.0,0
1554,1,4.46,storecredit,0.0,0
1752,1,4.84,creditcard,0.0,0
1280,1,4.46,creditcard,611.0,0
1115,1,4.84,creditcard,0.0,0
859,1,4.92,creditcard,0.0,0
2000,1,4.96,creditcard,398.0,0
90,1,5.03,creditcard,0.0,0
38,1,4.92,creditcard,0.0,0
2000,1,4.75,creditcard,1.0,0
928,1,4.89,paypal,0.0,0
2000,1,5.02,creditcard,593.0,0
1010,1,4.52,creditcard,0.0,0
2000,1,4.97,storecredit,8.0,0
8,4,4.9,creditcard,7.0,0
759,1,4.9,creditcard,0.0,0
229,1,4.75,creditcard,0.0,0
46,6,4.75,paypal,45.0,0
100,1,4.89,creditcard,94.0,0
586,1,5.03,creditcard,581.0,0
33,1,4.75,paypal,33.0,0
2000,2,4.74,paypal,2.0,0
1361,1,4.97,creditcard,82.0,0
12,1,4.96,creditcard,0.0,0
1,1,4.51,creditcard,0.0,1
886,1,4.97,creditcard,0.0,0
503,1,4.92,creditcard,0.0,0
1488,1,4.9,creditcard,0.0,0
528,1,4.97,paypal,0.0,0
2000,1,4.96,paypal,751.0,0
2000,1,4.96,creditcard,0.0,0
2000,1,4.88,creditcard,0.0,0
2000,1,4.9,paypal,1349.0,0
2000,1,4.51,creditcard,967.0,0
71,1,4.96,creditcard,71.0,0
193,1,4.06,creditcard,0.0,0
2000,5,4.9,paypal,0.0,0
150,1,4.92,creditcard,0.0,0
2,1,2.95,creditcard,1.0,0
111,2,4.92,creditcard,0.0,0
1651,1,3.07,creditcard,0.0,0
1293,1,5.03,creditcard,332.0,0
100,1,5.03,creditcard,0.0,0
647,1,5.04,creditcard,0.0,0
2000,1,4.75,creditcard,1863.0,0
86,1,5.04,paypal,0.0,0
65,1,4.51,creditcard,0.0,0
181,1,2.95,creditcard,181.0,0
2000,1,4.75,creditcard,741.0,0
805,1,4.97,creditcard,0.0,0
2000,1,4.75,creditcard,10.0,0
466,1,4.46,paypal,0.0,0
169,1,4.75,creditcard,0.0,0
43,1,4.46,creditcard,0.0,0
70,1,4.89,creditcard,69.0,0
3,1,4.96,creditcard,2.0,0
2000,1,5.04,paypal,676.0,0
1996,1,5.02,creditcard,1437.0,0
623,1,4.92,creditcard,0.0,0
851,1,4.75,creditcard,0.0,0
150,1,4.84,paypal,110.0,0
1590,1,4.92,paypal,201.0,0
1313,1,4.92,creditcard,0.0,0
2000,1,4.96,paypal,0.0,0
1294,1,4.9,creditcard,0.0,0
8,1,4.96,creditcard,2.0,0
66,1,4.97,creditcard,0.0,0
1154,1,4.96,paypal,0.0,0
5,1,4.88,creditcard,5.0,0
2000,2,4.75,creditcard,59.0,0
1795,1,4.75,creditcard,0.0,0
92,1,4.52,creditcard,91.0,0
1645,1,4.9,paypal,558.0,0
518,1,4.84,creditcard,175.0,0
26,1,4.92,creditcard,25.0,0
2000,1,4.52,creditcard,1832.0,0
55,1,5.04,storecredit,0.0,0
2000,1,4.84,creditcard,1.0,0
2000,1,4.75,paypal,1416.0,0
70,1,4.06,storecredit,0.0,0
47,1,4.88,creditcard,0.0,0
2000,1,4.75,creditcard,1333.0,0
270,1,5.04,creditcard,0.0,0
511,1,5.03,creditcard,0.0,0
320,1,5.04,paypal,315.0,0
154,1,4.88,paypal,0.0,0
684,1,4.06,creditcard,402.0,0
7,1,4.97,creditcard,6.0,0
110,1,4.96,paypal,0.0,0
9,1,4.51,storecredit,0.0,0
1,1,4.89,creditcard,0.0,1
2000,1,4.75,paypal,0.0,0
112,1,5.03,creditcard,111.0,0
835,1,4.97,creditcard,443.0,0
693,1,4.89,creditcard,0.0,0
642,1,4.88,creditcard,76.0,0
695,1,4.89,creditcard,0.0,0
1249,1,4.97,creditcard,1249.0,0
2000,1,5.03,creditcard,1.0,0
11,1,4.75,storecredit,0.0,0
13,1,4.75,creditcard,0.0,0
1101,1,4.75,storecredit,60.0,0
1119,1,4.92,paypal,184.0,0
335,1,5.03,creditcard,0.0,0
2000,1,4.9,paypal,9.0,0
197,2,4.75,paypal,0.0,0
3,1,4.89,creditcard,0.0,0
1005,1,5.04,creditcard,0.0,0
4,2,5.04,creditcard,0.0,0
209,1,4.92,paypal,208.0,0
2000,1,4.92,creditcard,914.0,0
39,1,4.75,creditcard,0.0,0
1325,1,4.46,creditcard,0.0,0
888,1,4.84,paypal,0.0,0
4,1,5.03,creditcard,3.0,0
571,2,4.96,creditcard,0.0,0
130,1,4.88,paypal,0.0,0
113,1,4.96,paypal,112.0,0
714,1,4.92,creditcard,0.0,0
518,1,3.48,paypal,0.0,0
96,1,4.92,creditcard,0.0,0
1022,1,4.89,creditcard,421.0,0
1240,1,4.84,creditcard,1.0,0
1234,1,4.84,creditcard,526.0,0
192,1,3.07,creditcard,192.0,0
53,1,4.92,paypal,0.0,0
2000,1,4.88,creditcard,0.0,0
715,1,4.96,creditcard,505.0,0
106,1,4.52,creditcard,106.0,0
879,1,4.92,creditcard,0.0,0
53,1,4.96,paypal,53.0,0
2000,1,4.88,creditcard,623.0,0
1608,1,4.9,creditcard,0.0,0
908,1,4.52,creditcard,0.0,0
533,1,4.92,creditcard,531.0,0
31,1,4.9,creditcard,27.0,0
2000,1,5.03,creditcard,1362.0,0
1279,1,5.04,creditcard,0.0,0
11,1,4.92,paypal,10.0,0
90,1,4.88,creditcard,89.0,0
34,2,4.92,creditcard,27.0,0
70,1,5.02,paypal,69.0,0
6,8,4.96,creditcard,0.0,0
2000,1,5.03,creditcard,418.0,0
45,1,4.06,storecredit,0.0,0
861,1,4.96,creditcard,327.0,0
396,1,4.97,creditcard,0.0,0
84,1,2.6,creditcard,0.0,0
2,1,5.04,creditcard,0.0,0
270,1,4.89,creditcard,0.0,0
880,1,4.9,creditcard,0.0,0
1961,1,4.97,storecredit,0.0,0
235,1,3.58,creditcard,0.0,0
2000,1,4.52,creditcard,79.0,0
605,1,4.97,paypal,0.0,0
834,1,4.96,creditcard,0.0,0
549,1,4.97,paypal,0.0,0
369,1,5.04,creditcard,368.0,0
1027,1,5.04,creditcard,415.0,0
542,1,4.88,creditcard,1.0,0
292,1,4.52,paypal,0.0,0
1447,1,4.75,creditcard,211.0,0
131,1,4.9,creditcard,131.0,0
2000,1,4.96,creditcard,11.0,0
747,1,4.75,creditcard,0.0,0
172,1,4.88,creditcard,0.0,0
1,1,4.84,paypal,0.0,1
127,1,4.52,storecredit,0.0,0
2000,1,4.75,creditcard,4.0,0
50,1,5.02,creditcard,2.0,0
1234,1,2.95,paypal,645.0,0
759,1,5.02,paypal,0.0,0
289,1,4.92,creditcard,0.0,0
8,1,5.04,creditcard,8.0,0
598,1,4.96,creditcard,95.0,0
2000,1,4.97,creditcard,3.0,0
238,1,4.74,creditcard,0.0,0
25,1,4.75,creditcard,4.0,0
2000,3,4.52,creditcard,0.0,0
11,1,5.03,paypal,0.0,0
2000,1,3.95,creditcard,2.0,0
2000,1,4.89,creditcard,223.0,0
406,1,4.74,creditcard,0.0,0
2,1,3.95,creditcard,1.0,0
1021,1,4.51,creditcard,0.0,0
1293,1,4.74,creditcard,0.0,0
127,1,4.97,creditcard,0.0,0
23,2,4.75,creditcard,14.0,0
942,1,3.07,creditcard,0.0,0
2000,1,4.92,creditcard,196.0,0
1277,1,4.97,creditcard,0.0,0
2000,3,3.95,creditcard,0.0,0
1596,1,4.52,creditcard,118.0,0
1410,1,4.89,storecredit,0.0,0
248,1,4.92,creditcard,0.0,0
2000,1,4.75,paypal,1876.0,0
41,2,4.06,paypal,40.0,0
40,1,4.92,paypal,0.0,0
2000,1,4.97,creditcard,335.0,0
130,1,4.75,paypal,0.0,0
1935,1,4.75,creditcard,0.0,0
1573,1,5.04,creditcard,0.0,0
42,1,4.9,paypal,42.0,0
2000,1,4.74,creditcard,737.0,0
1949,1,4.88,creditcard,0.0,0
2000,1,4.52,creditcard,149.0,0
1851,1,4.74,creditcard,0.0,0
1986,1,4.75,creditcard,521.0,0
561,1,4.92,paypal,0.0,0
595,1,5.02,paypal,576.0,0
1464,1,4.74,creditcard,84.0,0
86,1,4.84,paypal,86.0,0
1769,1,4.75,paypal,0.0,0
320,1,5.04,storecredit,319.0,0
747,1,4.75,creditcard,0.0,0
498,1,4.84,creditcard,202.0,0
1721,1,4.75,paypal,0.0,0
5,1,4.89,creditcard,5.0,0
240,1,4.74,creditcard,239.0,0
125,1,4.97,creditcard,53.0,0
1283,1,5.04,creditcard,141.0,0
2,1,5.04,creditcard,1.0,0
139,1,4.84,storecredit,0.0,0
17,1,4.46,creditcard,12.0,0
1036,1,4.89,creditcard,470.0,0
1545,1,5.03,paypal,0.0,0
237,2,4.46,paypal,237.0,0
665,1,4.92,creditcard,0.0,0
1038,1,5.04,creditcard,0.0,0
168,1,4.46,creditcard,168.0,0
634,1,4.84,paypal,9.0,0
1940,1,4.75,creditcard,0.0,0
39,1,3.95,creditcard,39.0,0
602,1,4.9,creditcard,0.0,0
1926,1,4.75,paypal,1926.0,0
2000,1,4.97,creditcard,396.0,0
392,1,4.9,creditcard,0.0,0
639,1,4.97,paypal,0.0,0
7,1,4.52,creditcard,0.0,0
828,1,4.88,paypal,0.0,0
2,1,3.95,paypal,1.0,0
2000,1,4.92,creditcard,914.0,0
896,1,4.97,creditcard,836.0,0
850,1,4.92,creditcard,755.0,0
4,1,4.06,creditcard,0.0,0
1447,1,4.06,creditcard,0.0,0
90,1,4.92,creditcard,0.0,0
1080,1,4.84,paypal,0.0,0
1901,1,4.06,creditcard,0.0,0
1002,1,4.92,creditcard,0.0,0
2000,1,5.02,paypal,0.0,0
2,1,4.89,creditcard,1.0,0
44,1,4.92,paypal,0.0,0
12,1,4.06,paypal,0.0,0
2000,1,4.74,creditcard,0.0,0
1017,1,4.89,creditcard,0.0,0
207,1,4.88,paypal,0.0,0
479,1,5.03,creditcard,0.0,0
2,1,4.92,creditcard,1.0,0
2000,1,5.02,creditcard,227.0,0
74,1,4.75,creditcard,62.0,0
2000,1,4.9,creditcard,15.0,0
1104,1,4.92,paypal,0.0,0
68,1,4.52,paypal,67.0,0
116,1,4.96,creditcard,0.0,0
678,1,4.84,paypal,643.0,0
6,1,5.02,creditcard,6.0,0
2000,1,4.88,paypal,1511.0,0
2000,1,4.89,creditcard,495.0,0
5,1,5.03,creditcard,4.0,0
79,1,4.51,paypal,0.0,0
1153,1,4.06,creditcard,9.0,0
1062,1,4.88,storecredit,8.0,0
2000,1,4.51,creditcard,0.0,0
749,1,4.9,paypal,264.0,0
1820,1,5.04,creditcard,0.0,0
482,1,4.97,paypal,0.0,0
96,1,4.84,creditcard,81.0,0
465,1,5.02,paypal,0.0,0
869,1,4.9,creditcard,0.0,0
6,1,4.75,creditcard,5.0,0
117,1,4.92,creditcard,0.0,0
1876,1,4.88,creditcard,1094.0,0
2000,1,3.95,creditcard,1096.0,0
2000,1,4.9,storecredit,217.0,0
1230,1,5.03,creditcard,0.0,0
2000,1,4.96,creditcard,17.0,0
108,2,4.52,creditcard,107.0,0
460,1,5.02,creditcard,0.0,0
39,1,4.75,paypal,0.0,0
2000,1,5.04,creditcard,1834.0,0
137,1,4.97,creditcard,137.0,0
2000,1,5.02,creditcard,768.0,0
84,1,4.96,creditcard,0.0,0
1508,2,4.97,creditcard,0.0,0
1742,1,4.88,paypal,0.0,0
5,1,4.75,paypal,4.0,0
2,1,4.46,creditcard,2.0,0
2000,1,4.97,paypal,176.0,0
2000,1,5.02,creditcard,155.0,0
445,1,4.9,paypal,0.0,0
2000,1,5.02,creditcard,4.0,0
2000,2,3.58,creditcard,0.0,0
2000,1,4.9,creditcard,474.0,0
1844,1,3.58,paypal,292.0,0
1112,1,4.92,creditcard,0.0,0
1701,1,4.51,paypal,0.0,0
413,1,4.92,storecredit,141.0,0
57,1,4.52,paypal,56.0,0
1416,1,4.84,paypal,0.0,0
120,1,4.46,paypal,0.0,0
1071,1,4.97,creditcard,2.0,0
35,1,4.92,paypal,0.0,0
2000,1,4.92,creditcard,0.0,0
549,1,4.9,creditcard,0.0,0
185,1,2.95,creditcard,185.0,0
127,1,4.96,creditcard,0.0,0
2000,1,4.06,creditcard,0.0,0
133,1,4.96,creditcard,0.0,0
4,1,4.88,storecredit,0.0,0
628,1,4.92,creditcard,622.0,0
2000,1,4.84,creditcard,150.0,0
58,1,4.92,paypal,0.0,0
1006,1,3.58,creditcard,972.0,0
919,1,4.88,creditcard,83.0,0
61,1,4.52,creditcard,60.0,0
143,1,4.46,creditcard,37.0,0
528,1,4.84,creditcard,119.0,0
355,1,5.02,creditcard,354.0,0
2,1,4.9,creditcard,1.0,0
308,1,4.92,creditcard,243.0,0
2000,1,4.06,creditcard,1377.0,0
704,1,4.74,creditcard,154.0,0
1815,1,2.95,creditcard,692.0,0
523,1,4.92,creditcard,0.0,0
326,1,4.84,paypal,0.0,0
496,5,4.51,creditcard,206.0,0
1163,1,4.51,creditcard,0.0,0
9,2,4.97,creditcard,0.0,0
75,1,4.89,creditcard,0.0,0
73,1,4.89,creditcard,73.0,0
2000,1,4.75,creditcard,32.0,0
1948,1,4.06,creditcard,0.0,0
220,1,4.75,paypal,0.0,0
83,1,4.92,creditcard,0.0,0
1459,1,4.96,paypal,0.0,0
623,1,4.52,creditcard,0.0,0
2000,1,4.75,paypal,3.0,0
168,1,4.52,creditcard,51.0,0
31,1,5.02,creditcard,0.0,0
2000,1,4.52,creditcard,1500.0,0
1356,1,4.96,storecredit,96.0,0
214,1,4.89,paypal,214.0,0
2000,1,4.92,creditcard,248.0,0
2000,1,3.07,creditcard,150.0,0
37,1,4.51,creditcard,0.0,0
71,1,4.46,paypal,0.0,0
190,1,5.02,paypal,0.0,0
2,1,3.95,paypal,0.0,0
131,1,4.52,storecredit,131.0,0
2000,1,4.75,creditcard,57.0,0
274,1,4.97,creditcard,274.0,0
2000,1,4.9,creditcard,1093.0,0
943,1,5.03,creditcard,0.0,0
2000,1,4.46,creditcard,921.0,0
923,1,5.02,creditcard,0.0,0
2000,2,4.74,paypal,969.0,0
98,1,4.97,paypal,97.0,0
2000,1,5.02,paypal,143.0,0
2000,1,5.02,creditcard,275.0,0
1672,1,4.9,paypal,0.0,0
1225,1,4.52,creditcard,0.0,0
2000,1,4.75,creditcard,519.0,0
664,1,4.06,creditcard,367.0,0
2000,1,5.02,creditcard,478.0,0
165,1,5.03,creditcard,0.0,0
234,1,4.92,creditcard,0.0,0
370,1,3.95,creditcard,0.0,0
46,1,4.75,creditcard,46.0,0
384,1,4.51,creditcard,48.0,0
966,1,4.96,creditcard,0.0,0
54,1,4.75,creditcard,53.0,0
64,1,4.52,creditcard,64.0,0
8,1,4.9,paypal,8.0,0
164,1,4.75,creditcard,0.0,0
440,1,5.03,creditcard,335.0,0
334,1,4.97,creditcard,333.0,0
47,2,4.89,creditcard,0.0,0
2,1,4.88,creditcard,1.0,0
357,1,4.06,creditcard,0.0,0
625,2,5.04,paypal,536.0,0
250,1,4.06,creditcard,0.0,0
1084,1,5.03,creditcard,0.0,0
151,1,4.89,paypal,0.0,0
2000,1,4.75,creditcard,3.0,0
1623,1,4.88,creditcard,0.0,0
41,1,4.84,paypal,0.0,0
1648,2,4.96,creditcard,880.0,0
970,1,5.02,creditcard,0.0,0
1005,1,4.84,paypal,0.0,0
1608,1,5.04,creditcard,0.0,0
293,1,4.92,creditcard,0.0,0
1372,1,3.58,creditcard,0.0,0
122,1,4.89,creditcard,0.0,0
66,1,4.52,creditcard,65.0,0
188,1,4.92,creditcard,0.0,0
1773,1,4.74,paypal,4.0,0
14,1,4.84,creditcard,0.0,0
959,2,4.84,creditcard,0.0,0
81,1,4.52,paypal,81.0,0
953,1,4.89,creditcard,0.0,0
66,1,4.52,creditcard,66.0,0
13,3,4.88,storecredit,12.0,0
2000,1,4.96,paypal,488.0,0
1195,1,4.92,creditcard,82.0,0
1691,1,5.02,creditcard,0.0,0
2000,1,4.96,paypal,1067.0,0
207,1,4.46,storecredit,207.0,0
4,1,4.89,creditcard,3.0,0
2000,1,4.96,storecredit,998.0,0
905,1,4.52,paypal,0.0,0
5,1,3.58,creditcard,5.0,0
193,1,4.92,storecredit,0.0,0
1384,1,4.92,creditcard,1.0,0
103,4,4.51,paypal,0.0,0
2,2,4.96,paypal,1.0,0
2000,1,4.9,creditcard,0.0,0
2000,1,5.02,paypal,328.0,0
217,1,2.95,storecredit,217.0,0
895,1,5.04,creditcard,0.0,0
1336,1,5.02,creditcard,288.0,0
19,1,4.97,paypal,0.0,0
301,1,5.03,creditcard,61.0,0
955,1,4.52,creditcard,536.0,0
72,2,5.04,creditcard,0.0,0
44,1,4.75,creditcard,0.0,0
156,1,4.92,creditcard,40.0,0
111,1,4.97,creditcard,110.0,0
1707,1,4.88,paypal,0.0,0
187,1,4.9,creditcard,187.0,0
936,1,4.52,creditcard,6.0,0
437,1,5.03,paypal,0.0,0
1266,1,4.97,creditcard,0.0,0
2000,1,4.52,creditcard,1.0,0
920,2,4.51,paypal,84.0,0
1871,1,4.84,creditcard,0.0,0
92,2,4.51,paypal,91.0,0
208,1,4.96,creditcard,151.0,0
1598,1,4.74,creditcard,1598.0,0
52,1,4.9,paypal,0.0,0
892,1,4.97,creditcard,0.0,0
863,1,4.84,creditcard,38.0,0
566,1,3.07,creditcard,409.0,0
2,1,4.96,creditcard,0.0,0
367,1,4.88,creditcard,0.0,0
2000,1,4.84,creditcard,5.0,0
267,1,4.97,creditcard,0.0,0
984,1,4.92,creditcard,0.0,0
197,1,4.88,paypal,196.0,0
1988,2,4.46,creditcard,494.0,0
84,1,4.75,creditcard,83.0,0
546,1,4.52,paypal,0.0,0
54,1,4.75,creditcard,0.0,0
316,1,4.97,paypal,0.0,0
1643,1,4.51,paypal,743.0,0
2000,1,3.58,creditcard,419.0,0
2000,1,4.89,creditcard,43.0,0
923,1,4.52,creditcard,208.0,0
16,1,4.89,creditcard,16.0,0
854,1,5.03,creditcard,0.0,0
762,1,4.97,creditcard,0.0,0
2,1,4.75,creditcard,1.0,0
69,1,4.75,creditcard,68.0,0
1205,1,5.04,paypal,0.0,0
902,1,5.03,paypal,0.0,0
10,1,4.97,paypal,9.0,0
95,1,4.88,creditcard,0.0,0
2000,1,5.04,paypal,1.0,0
2,1,4.46,paypal,2.0,0
961,1,4.52,creditcard,10.0,0
18,1,4.88,creditcard,18.0,0
1411,1,4.96,paypal,1273.0,0
1669,1,5.03,creditcard,135.0,0
1,2,3.58,paypal,0.0,1
808,1,4.88,creditcard,528.0,0
899,1,4.97,creditcard,528.0,0
920,1,5.02,paypal,0.0,0
1354,1,5.04,paypal,148.0,0
4,2,4.92,creditcard,0.0,0
1826,1,4.92,paypal,0.0,0
533,1,4.88,creditcard,0.0,0
850,1,4.89,creditcard,214.0,0
3,1,4.75,paypal,2.0,0
16,1,5.04,paypal,15.0,0
9,1,4.89,creditcard,0.0,0
52,1,4.97,creditcard,0.0,0
696,1,4.97,creditcard,388.0,0
156,1,5.04,paypal,155.0,0
1340,1,4.89,paypal,0.0,0
90,1,5.04,creditcard,55.0,0
1613,1,4.92,creditcard,266.0,0
20,1,4.46,creditcard,20.0,0
176,1,5.03,creditcard,0.0,0
2000,1,4.9,creditcard,1989.0,0
2000,1,5.03,creditcard,174.0,0
117,1,4.88,creditcard,0.0,0
44,1,4.96,creditcard,0.0,0
2,1,3.58,paypal,2.0,0
2000,1,4.52,creditcard,1606.0,0
935,1,4.96,storecredit,439.0,0
2,1,5.04,creditcard,2.0,0
223,1,4.92,creditcard,223.0,0
1321,1,5.04,paypal,949.0,0
188,1,5.03,paypal,0.0,0
2000,1,4.51,creditcard,0.0,0
88,2,5.02,paypal,0.0,0
168,1,4.9,creditcard,0.0,0
95,1,4.75,creditcard,0.0,0
70,1,4.84,paypal,69.0,0
537,1,5.02,creditcard,0.0,0
25,1,4.88,creditcard,0.0,0
11,1,4.97,paypal,0.0,0
2000,1,4.51,creditcard,278.0,0
2000,1,3.48,paypal,1.0,0
2000,1,5.04,creditcard,0.0,0
2000,1,3.95,storecredit,0.0,0
380,1,4.96,paypal,0.0,0
137,1,4.88,creditcard,101.0,0
1289,1,4.92,creditcard,1288.0,0
327,1,5.03,paypal,0.0,0
924,1,4.92,creditcard,0.0,0
2000,1,4.92,paypal,33.0,0
677,1,4.89,storecredit,0.0,0
884,1,4.96,creditcard,50.0,0
1495,1,4.06,creditcard,646.0,0
1181,1,4.75,creditcard,0.0,0
1842,1,4.52,creditcard,0.0,0
2000,1,4.92,creditcard,246.0,0
2000,1,4.89,creditcard,911.0,0
1412,1,4.96,paypal,53.0,0
1162,1,3.48,paypal,316.0,0
1825,1,5.03,creditcard,0.0,0
184,1,4.46,creditcard,0.0,0
1574,1,4.92,creditcard,644.0,0
61,1,4.96,creditcard,60.0,0
161,1,4.88,storecredit,0.0,0
836,1,4.52,creditcard,0.0,0
1649,1,4.51,creditcard,0.0,0
568,1,4.52,creditcard,0.0,0
573,1,4.75,paypal,552.0,0
1,1,2.95,storecredit,0.0,1
427,1,4.89,creditcard,0.0,0
1658,1,4.51,paypal,0.0,0
763,1,2.6,paypal,0.0,0
18,1,4.75,creditcard,0.0,0
1653,1,4.84,creditcard,99.0,0
980,1,4.74,creditcard,0.0,0
1626,1,4.88,paypal,0.0,0
569,1,4.96,paypal,8.0,0
2000,1,4.88,creditcard,0.0,0
611,1,3.58,creditcard,537.0,0
109,1,4.75,storecredit,109.0,0
70,1,4.97,creditcard,0.0,0
145,1,5.04,creditcard,0.0,0
615,1,4.46,creditcard,28.0,0
755,1,4.75,creditcard,755.0,0
1279,1,4.89,paypal,0.0,0
47,1,4.92,creditcard,46.0,0
1,1,4.89,storecredit,0.0,1
116,1,4.96,creditcard,115.0,0
57,1,3.07,creditcard,47.0,0
27,1,4.75,creditcard,0.0,0
79,1,5.02,creditcard,0.0,0
3,1,4.74,creditcard,3.0,0
432,1,5.04,paypal,0.0,0
2000,1,5.03,creditcard,596.0,0
40,1,5.04,creditcard,0.0,0
1722,1,4.97,creditcard,894.0,0
2000,1,4.75,creditcard,87.0,0
2000,1,4.9,creditcard,139.0,0
98,1,4.89,creditcard,0.0,0
244,1,4.75,creditcard,0.0,0
243,1,4.88,paypal,123.0,0
1317,1,4.89,creditcard,0.0,0
2,1,4.74,storecredit,0.0,0
27,1,4.96,creditcard,27.0,0
2000,1,4.46,paypal,0.0,0
1119,1,4.06,creditcard,0.0,0
2000,1,4.75,paypal,867.0,0
969,1,5.03,paypal,0.0,0
2000,1,4.97,paypal,1187.0,0
149,1,4.74,paypal,0.0,0
2000,1,3.95,creditcard,601.0,0
175,1,4.89,creditcard,0.0,0
1761,1,5.02,creditcard,101.0,0
2000,1,4.84,creditcard,558.0,0
264,1,4.88,paypal,0.0,0
2000,1,4.92,creditcard,175.0,0
2000,1,4.75,creditcard,394.0,0
2000,1,4.89,creditcard,0.0,0
1913,1,4.75,paypal,56.0,0
72,1,4.89,creditcard,0.0,0
158,1,4.52,creditcard,157.0,0
633,1,4.88,paypal,242.0,0
2000,2,4.92,creditcard,295.0,0
671,1,4.92,creditcard,0.0,0
2000,1,4.9,storecredit,293.0,0
1334,1,4.96,creditcard,578.0,0
2000,1,4.92,creditcard,221.0,0
1559,1,3.95,paypal,1027.0,0
2,1,4.96,creditcard,2.0,0
988,1,4.46,paypal,1.0,0
476,1,4.84,creditcard,0.0,0
2000,1,4.88,creditcard,262.0,0
2000,1,4.74,paypal,1946.0,0
126,1,5.04,storecredit,0.0,0
543,1,4.9,creditcard,2.0,0
104,1,5.02,creditcard,0.0,0
2000,1,4.75,creditcard,50.0,0
57,1,4.84,paypal,57.0,0
758,1,4.92,paypal,0.0,0
860,1,4.51,creditcard,326.0,0
121,1,4.96,creditcard,120.0,0
1949,1,4.89,creditcard,459.0,0
2000,1,4.92,creditcard,2.0,0
1942,1,4.75,creditcard,0.0,0
1944,1,2.95,creditcard,0.0,0
44,2,4.75,creditcard,19.0,0
96,1,4.88,creditcard,0.0,0
1663,1,4.9,creditcard,840.0,0
1688,1,5.02,paypal,0.0,0
290,1,4.52,creditcard,0.0,0
1357,1,4.46,paypal,189.0,0
2000,1,4.89,creditcard,1364.0,0
1,1,4.52,creditcard,0.0,1
2000,1,4.9,creditcard,1447.0,0
880,1,5.04,paypal,0.0,0
1172,1,4.06,paypal,3.0,0
457,1,4.89,storecredit,0.0,0
2000,1,4.92,paypal,1002.0,0
257,1,4.97,creditcard,0.0,0
194,1,5.02,creditcard,0.0,0
227,1,4.84,creditcard,0.0,0
284,1,4.51,creditcard,243.0,0
2000,1,4.96,paypal,476.0,0
1330,1,4.75,paypal,0.0,0
1220,1,4.75,paypal,0.0,0
47,1,3.58,creditcard,46.0,0
2000,1,4.52,creditcard,267.0,0
2000,1,4.96,paypal,1830.0,0
43,1,4.52,creditcard,42.0,0
2000,1,5.04,creditcard,1260.0,0
2000,1,3.48,creditcard,0.0,0
57,1,4.52,creditcard,0.0,0
944,1,4.9,creditcard,95.0,0
30,1,4.84,creditcard,30.0,0
1859,1,4.9,creditcard,0.0,0
1165,1,5.02,creditcard,0.0,0
530,1,4.52,creditcard,3.0,0
2000,1,4.52,creditcard,702.0,0
574,1,5.03,paypal,0.0,0
2000,1,4.06,creditcard,2.0,0
2000,1,3.58,creditcard,0.0,0
22,1,4.92,creditcard,21.0,0
487,1,4.89,creditcard,0.0,0
259,1,4.92,paypal,256.0,0
507,1,4.89,creditcard,0.0,0
143,1,4.75,creditcard,0.0,0
972,1,4.89,creditcard,0.0,0
2000,1,4.74,creditcard,328.0,0
58,1,4.52,creditcard,58.0,0
191,1,5.03,creditcard,0.0,0
2,1,4.96,creditcard,2.0,0
1206,1,4.92,creditcard,0.0,0
1622,1,3.95,creditcard,123.0,0
958,1,4.92,creditcard,1.0,0
1828,1,4.52,paypal,0.0,0
2000,1,4.92,creditcard,64.0,0
929,1,4.97,creditcard,317.0,0
359,1,4.92,paypal,75.0,0
2,1,4.06,creditcard,1.0,0
84,1,5.04,paypal,0.0,0
2000,1,4.97,creditcard,227.0,0
1696,1,4.75,creditcard,0.0,0
964,1,4.89,creditcard,0.0,0
23,1,4.92,creditcard,22.0,0
125,1,4.92,paypal,0.0,0
